UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Commodity Code,Origin
183675,0000001835960,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,41,Burgundy,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-41.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166625.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_154269.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_154270.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_154271.jpg,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172102,0000001720105,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,59,Classic Olive,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-59.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131656.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131654.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131655.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172132,0000001720402,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,AZ,Deep Navy,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-az.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131665.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131663.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131664.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172144,0000001720525,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,TM,Forest Green,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-tm.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131692.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131690.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131691.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172096,0000001720044,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,57,Fuchsia,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-57.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131653.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131651.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131652.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172168,0000001720761,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,H1,Heather Burgundy,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-h1.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131677.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131675.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131676.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172126,0000001720341,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,94,Heather Grey,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-94.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131662.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131660.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131661.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172162,0000001720709,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,HP,Heather Purple,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-hp.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131683.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131681.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131682.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172084,0000001719925,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,47,Kelly Green,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166626.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131647.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131645.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131646.jpg,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172138,0000001720464,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,GL,Light Graphite,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-gl.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131674.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131672.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131673.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172108,0000001720167,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,60,Natural,0008  ,Large,Ladies' Iconic 150 T,1.65,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-60.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131659.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131657.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131658.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
183669,0000001835908,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,32,Navy Blue,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-32.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_149212.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_149210.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_149213.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
183681,0000001836028,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,NE,Neomint,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-ne.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_149217.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_149215.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_149219.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
200603,0000002005881,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,PR,Powder Rose,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-pr.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157244.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157243.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157245.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172078,0000001719864,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,40,Red,0008  ,Large,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131644.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131642.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131643.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
